TIME,LS-704,LS-705,LS-706,LS-707,LS-708,LS-709,LS-710,LS-711,LS-712,LS-713,LS-714,LS-715,LS-716,LS-717,LS-718,LS-719,LS-720,LS-721
0.0,0.042846367883,0.0732498058527,0.00958292417203,0.0375515648821,0.0340447225119,0.0288253390992,0.0859469087129,0.0323103543743,0.0511191755463,0.0361296899712,0.037409304772,0.0466211662552,-0.00212616177856,0.0439812373987,0.00679867636389,-0.00678079469557,-0.0402834695937,-0.0570000939232
4.44812188927695,0.0207162347379,0.0726144477205,-0.011507036306,0.036208004958,0.0107040064342,0.0105221477904,0.0470667483942,0.0413386909575,0.0466383544822,0.038524746982,0.0557367373089,0.0589271916904,0.00305837948562,0.0465186345211,0.00363716915338,0.00901629030229,-0.038352746291,-0.0405482048641
8.8962437785539,-0.0479049480725,0.0481457257602,0.000966275753083,0.0173225973336,0.000719904480966,0.0141818696309,-0.0155813419411,0.0308986773093,0.0539300860778,0.043576880841,0.0569585453306,0.0583658194901,0.00220682160493,0.0509968749796,0.00331318463023,0.00476350057449,0.00379716451145,-0.00969760699863
13.34436566783085,-0.0980505528549,0.0134525519159,0.0281700735737,-0.00212129874461,0.0164075540291,0.0431208447186,-0.0395862690584,0.0321598658588,0.0626632529774,0.0493092358301,0.045139499014,0.0247080710921,-0.00188007885753,0.046685953895,0.0097186683032,0.0129969129373,0.022689449932,0.0134611649628
17.7924875571078,-0.0464328079986,-0.00672133276026,0.035287313892,0.0070733958485,0.0360049692517,0.0467637060591,-0.00711129347895,0.0421011958242,0.0548990429505,0.0418489568142,0.0516379153947,-0.00284934633825,-0.000265695348882,0.02944510907,0.0265059571557,0.027712543323,0.0102504982045,0.0195321262065
22.240609446384752,0.0328942505285,0.00667421073086,0.0182767689923,0.0263270649282,0.0351721418714,0.0360403501304,0.0400231269138,0.0306613123069,0.0395137415651,0.0292805019571,0.064801842279,0.00499225478157,0.00801244765007,0.0325031273746,0.0333390225863,0.0209083903285,0.0177723856019,0.0249277692464
26.6887313356617,0.0381229532708,0.0358183710643,0.0061891926582,0.0361640369864,0.0162025223336,0.0384914183974,0.0817921979171,0.016733315486,0.0419995151221,0.0221122565591,0.0673735311242,0.0150580006014,-0.00343505823382,0.0505910755911,0.02115408015,0.0185409715217,0.0398411598793,0.0375916409729
31.13685322493865,0.00989115442065,0.0452021007267,0.0126786999897,0.0421756602997,0.00675460940428,0.0414625809987,0.0954345127683,0.00891492247394,0.0458279071435,0.0164654480642,0.0776566201095,0.0194203001105,-0.01483202643,0.0672848928663,0.0195673319276,0.0208642757812,0.0419567191283,0.0516433839774
35.5849751142156,0.00460029203703,0.0269912806119,0.029610508892,0.0345986423018,0.00856402340801,0.0415568804963,0.056351843836,-0.0106092394825,0.0356815312418,0.00808842721741,0.0876819745358,0.0271706583858,-0.0101462175461,0.0680534972466,0.0255598321126,0.0159932034688,0.0272835382825,0.0549596672976
40.03309700349255,-0.00211322909974,-0.00824056895485,0.0276095721738,0.0138717130541,0.011343518769,0.026261820827,0.00203505245126,-0.0114496131945,0.0414031000266,-0.0033607615164,0.076197835535,0.0139476741148,0.00430019916712,0.0585035449587,0.027547562087,0.0223488454574,0.0116774271771,0.0289405149963
